THBL,JALAN,TOTAL_PAKAI,TOTAL_RP,JUMLAH_PELANGGAN,Latitude,Longitude,CLUSTER
202601,KEJAWAN,43,54600,1,-7.2869102,112.8004152,1
202601,KEJAWAN GEBANG,13002,45960250,291,-7.2843409,112.8025697,0
202601,KEJAWAN PUTIH TAMBAK,1012,3357750,42,-7.2771141,112.8022547,1
202601,KEPUTIH,497,3299300,9,-7.2987992,112.7836905,0
202601,KEPUTIH H.NUR HASIM,3,17000,1,-7.288531,112.798155,1
202601,KEPUTIH TEGAL,12,105600,1,-7.2911063,112.8016511,1
202601,KEPUTIH UTARA,43,205800,1,-7.287331,112.7990127,1
202601,KERTAJAYA INDAH,1196,12152600,10,-7.2891374,112.7622277,0
202601,KERTAJAYA INDAH  REGENCY,622,3723000,20,-7.2897291,112.7871392,0
202601,KERTAJAYA INDAH REGENCY,4671,29409700,158,-7.2897291,112.7871392,0
202601,KERTAJAYA INDAH TIMUR,25429,188251200,694,-7.2781217,112.7735354,2
202601,KLAMPIS SACHAROSA,2197,13609900,67,-7.2875191,112.7813849,0
202601,MANYAR KERTOADI,15817,105231300,604,-7.2820425,112.782479,2
202601,MARINA EMAS,2984,18351800,86,-7.2889554,112.802558,1
202601,MARINA EMAS BARAT,7705,49598300,216,-7.2930141,112.8035565,0
202601,MARINA EMAS SELATAN,1545,9559800,44,-7.3073526,112.8011351,0
202601,MARINA EMAS TENGAH,740,4678800,9,-7.2931226,112.8055191,1
202601,MARINA EMAS TIMUR,7210,40972300,198,-7.2889554,112.802558,0
202601,MARINA EMAS UTARA,1506,8312100,54,-7.24917,112.75083,3
202601,MULYOREJO BARU TEGAL,7728,36891700,167,-7.2750916,112.7936262,0
202601,MULYOSARI UTARA,9,39000,1,-7.2619975,112.7977758,1
202601,PERUM ITS,379,1812300,4,-7.281111,112.794611,1
202601,RAYA ITS,3533,31561200,3,-7.2757378,112.7927519,1
202601,RODAH,306,1569300,8,-7.279833,112.796322,1
202601,RODAH BUNTU,158,753700,3,-7.279833,112.796322,1
202601,RODAH GEBANG,22,45900,1,-7.279833,112.796322,1
202601,RODAH GEBANG PUTIH,112,282000,4,-7.279833,112.796322,1
202601,RODAH SEKOLAHAN,1332,4058000,44,-7.279833,112.796322,1
202601,TEGAL MULYOREJO,1129,5158900,31,-7.2750916,112.7936262,1
202601,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202602,ARIF RACHMAN HAKIM,7551,91332200,13,-7.288531,112.798155,0
202602,ARIF RAHMAN HAKIM 138-142,78,505000,1,-7.288531,112.798155,1
202602,ASEM PAYUNG,9531,27202200,292,-7.2862181,112.7857511,0
202602,BUMI MARINA EMAS,1456,8787800,36,-7.2911441,112.8020775,1
202602,BUMI MARINA EMAS BARAT,470,3068100,18,-7.2930141,112.8035565,1
202602,BUMI MARINA EMAS TIMUR,82,429500,7,-7.2911441,112.8020775,1
202602,DESA ASEM PAYUNG,249,1608400,1,-7.24917,112.75083,3
202602,GALAXY BUMI PERMAI,44,229000,2,-7.2987992,112.7836905,0
202602,GEBANG,281,3438500,1,-7.2810659,112.7878501,1
202602,GEBANG KIDUL,5425,21071900,150,-7.2826702,112.7873836,0
202602,GEBANG KIDUL MAWAR,5,42000,1,-7.279833,112.796322,1
202602,GEBANG KIDUL SEPUHAN,605,2457000,18,-7.279833,112.796322,1
202602,GEBANG LOR,7622,27764450,183,-7.2812459,112.7874998,0
202602,GEBANG LOR KANOMAN,934,2914300,26,-7.279833,112.796322,1
202602,GEBANG LOR LENGKONG,97,182500,3,-7.279833,112.796322,1
202602,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202602,GEBANG PUTIH,3194,15631300,61,-7.2847232,112.7851756,0
202602,GEBANG PUTIH RODAH,911,3755850,24,-7.279833,112.796322,1
202602,GEBANG RODAH BUNTU,5,0,1,-7.279833,112.796322,1
202602,GEBANG RODAH MAWAR,130,502000,3,-7.279833,112.796322,1
202602,GEBANG RODAH SEKOLAHAN,42,253000,1,-7.279833,112.796322,1
202602,GEBANG WETAN,5435,22125900,143,-7.2821858,112.7889758,0
202602,GEBANG WETAN RODAH SEKOLAHAN,19,97700,2,-7.279833,112.796322,1
202602,ITS.HIDRODINAMIKA/KEJ.PT,89,369500,1,-7.281111,112.794611,1
202602,ITS.ILMU PASTI ALAM,586,2522100,13,-7.281111,112.794611,1
202602,ITS.KEPUTIH,471,2638300,11,-7.2788843,112.7903701,1
202602,ITS.TEHNIK ARSITEKTUR,1619,8402300,29,-7.281111,112.794611,1
202602,ITS.TEHNIK FISIKA,488,2457000,14,-7.281111,112.794611,1
202602,ITS.TEHNIK GEODESI,400,1746700,12,-7.281111,112.794611,1
202602,ITS.TEHNIK HIDRODINAMIKA,3386,14154700,105,-7.281111,112.794611,1
202602,ITS.TEHNIK HIDRONIKA,4,42000,1,-7.281111,112.794611,1
202602,ITS.TEHNIK HUMANIORA,506,2100900,16,-7.281111,112.794611,1
202602,ITS.TEHNIK INDUSTRI,1029,5155300,13,-7.281111,112.794611,1
202602,ITS.TEHNIK KELAUTAN,373,1426900,13,-7.281111,112.794611,1
202602,ITS.TEHNIK KOMP,50,40000,1,-7.281111,112.794611,1
202602,ITS.TEHNIK KOMPUTER,7170,30582800,203,-7.281111,112.794611,0
202602,ITS.TEHNIK LINGKUNGAN,629,2597700,18,-7.281111,112.794611,1
202602,ITS.TEHNIK PEMUKIMAN,325,1604100,13,-7.281111,112.794611,1
202602,ITS.TEHNIK PENYEHATAN,672,3293400,14,-7.281111,112.794611,1
202602,ITS.TEHNIK PRANCANGAN,372,1490400,6,-7.281111,112.794611,1
202602,ITS.TEHNIK SIPIL,3562,16409300,81,-7.281111,112.794611,1
202602,ITS.TEKNIK INDUSTRI,44,267000,1,-7.2849264,112.7960776,1
202602,KEJAWAN,36,39200,1,-7.2869102,112.8004152,1
202602,KEJAWAN GEBANG,13972,46624200,294,-7.2843409,112.8025697,0
202602,KEJAWAN PUTIH TAMBAK,1134,3779350,43,-7.2771141,112.8022547,1
202602,KEPUTIH,575,3957300,9,-7.2987992,112.7836905,0
202602,KEPUTIH H.NUR HASIM,44,116300,1,-7.288531,112.798155,1
202602,KEPUTIH TEGAL,16,140800,1,-7.2911063,112.8016511,1
202602,KEPUTIH UTARA,39,179400,1,-7.287331,112.7990127,1
202602,KERTAJAYA INDAH,1174,11901100,10,-7.2891374,112.7622277,0
202602,KERTAJAYA INDAH  REGENCY,710,4305000,20,-7.2897291,112.7871392,0
202602,KERTAJAYA INDAH REGENCY,4815,30109000,158,-7.2897291,112.7871392,0
202602,KERTAJAYA INDAH TIMUR,27602,204696300,693,-7.2781217,112.7735354,2
202602,KLAMPIS SACHAROSA,2144,13196500,67,-7.2875191,112.7813849,0
202602,MANYAR KERTOADI,18802,125877500,603,-7.2820425,112.782479,2
202602,MARINA EMAS,2582,16194700,87,-7.2889554,112.802558,1
202602,MARINA EMAS BARAT,6885,42738500,216,-7.2930141,112.8035565,0
202602,MARINA EMAS SELATAN,1088,6565600,44,-7.3073526,112.8011351,0
202602,MARINA EMAS TENGAH,359,2129200,9,-7.2931226,112.8055191,1
202602,MARINA EMAS TIMUR,7628,44498800,198,-7.2889554,112.802558,0
202602,MARINA EMAS UTARA,1412,7547400,54,-7.24917,112.75083,3
202602,MULYOREJO BARU TEGAL,7901,37044400,167,-7.2750916,112.7936262,0
202602,MULYOSARI UTARA,16,75000,1,-7.2619975,112.7977758,1
202602,PERUM ITS,318,1570300,4,-7.281111,112.794611,1
202602,RAYA ITS,3596,32109000,3,-7.2757378,112.7927519,1
202602,RODAH,330,1572100,8,-7.279833,112.796322,1
202602,RODAH BUNTU,161,740500,3,-7.279833,112.796322,1
202602,RODAH GEBANG,47,125900,1,-7.279833,112.796322,1
202602,RODAH GEBANG PUTIH,61,125800,4,-7.279833,112.796322,1
202602,RODAH SEKOLAHAN,1134,3728100,44,-7.279833,112.796322,1
202602,TEGAL MULYOREJO,1013,4239250,31,-7.2750916,112.7936262,1
202602,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
